event_id,event,ctx,dist,sentence_text,tags,entities,chunks
E:859304604,Healthcare workers are more the actual CFR,none,58,"Emergency CARE unit ( ECU ) staff : S. Perlini , C. Alfano , M. Bonzano , F. Briganti , G. Crescenzi , A.G. Falchi , R. Guarnone , B. Guglielmana , E. Maggi , i. Martino , P. Pettenazza , S. Pioli Di Marco , F. Quaglia , A. Sabena , F. Salinaro , F. Speciale , i. Zunino .","NN,NNP,NN,-LRB-,NNP,-RRB-,NN,:,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,.","ORGANIZATION,ORGANIZATION,O,O,O,O,O,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,O,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,O,PERSON,O","B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O"
E:1133564818,"standard molecular methods to detect the presence of SARS-CoV-2 in respiand nature, predicting for each the timing and magnitude of the ratory samples are based on non-specific real-time polymerase epidemic peak",none,65,"Emergency CARE unit ( ECU ) staff : S. Perlini , C. Alfano , M. Bonzano , F. Briganti , G. Crescenzi , A.G. Falchi , R. Guarnone , B. Guglielmana , E. Maggi , i. Martino , P. Pettenazza , S. Pioli Di Marco , F. Quaglia , A. Sabena , F. Salinaro , F. Speciale , i. Zunino .","NN,NNP,NN,-LRB-,NNP,-RRB-,NN,:,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,.","ORGANIZATION,ORGANIZATION,O,O,O,O,O,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,O,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,O,PERSON,O","B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O"
E:-1030903926,they are sensitive to the parameter values,none,132,"Emergency CARE unit ( ECU ) staff : S. Perlini , C. Alfano , M. Bonzano , F. Briganti , G. Crescenzi , A.G. Falchi , R. Guarnone , B. Guglielmana , E. Maggi , i. Martino , P. Pettenazza , S. Pioli Di Marco , F. Quaglia , A. Sabena , F. Salinaro , F. Speciale , i. Zunino .","NN,NNP,NN,-LRB-,NNP,-RRB-,NN,:,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,.","ORGANIZATION,ORGANIZATION,O,O,O,O,O,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,O,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,O,PERSON,O","B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O"
E:-236633002,"panels (b), (d), (f",none,356,"Emergency CARE unit ( ECU ) staff : S. Perlini , C. Alfano , M. Bonzano , F. Briganti , G. Crescenzi , A.G. Falchi , R. Guarnone , B. Guglielmana , E. Maggi , i. Martino , P. Pettenazza , S. Pioli Di Marco , F. Quaglia , A. Sabena , F. Salinaro , F. Speciale , i. Zunino .","NN,NNP,NN,-LRB-,NNP,-RRB-,NN,:,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,.","ORGANIZATION,ORGANIZATION,O,O,O,O,O,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,O,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,O,PERSON,O","B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O"
E:-2120538946,"Panels (a), (c",none,356,"Emergency CARE unit ( ECU ) staff : S. Perlini , C. Alfano , M. Bonzano , F. Briganti , G. Crescenzi , A.G. Falchi , R. Guarnone , B. Guglielmana , E. Maggi , i. Martino , P. Pettenazza , S. Pioli Di Marco , F. Quaglia , A. Sabena , F. Salinaro , F. Speciale , i. Zunino .","NN,NNP,NN,-LRB-,NNP,-RRB-,NN,:,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,.","ORGANIZATION,ORGANIZATION,O,O,O,O,O,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,O,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,O,PERSON,O","B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O"
E:-1840041943,"panels (b), (d), (f),",none,356,"Emergency CARE unit ( ECU ) staff : S. Perlini , C. Alfano , M. Bonzano , F. Briganti , G. Crescenzi , A.G. Falchi , R. Guarnone , B. Guglielmana , E. Maggi , i. Martino , P. Pettenazza , S. Pioli Di Marco , F. Quaglia , A. Sabena , F. Salinaro , F. Speciale , i. Zunino .","NN,NNP,NN,-LRB-,NNP,-RRB-,NN,:,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,.","ORGANIZATION,ORGANIZATION,O,O,O,O,O,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,O,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,O,PERSON,O","B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O"
E:1341120234,"panels (b), (d",none,356,"Emergency CARE unit ( ECU ) staff : S. Perlini , C. Alfano , M. Bonzano , F. Briganti , G. Crescenzi , A.G. Falchi , R. Guarnone , B. Guglielmana , E. Maggi , i. Martino , P. Pettenazza , S. Pioli Di Marco , F. Quaglia , A. Sabena , F. Salinaro , F. Speciale , i. Zunino .","NN,NNP,NN,-LRB-,NNP,-RRB-,NN,:,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,.","ORGANIZATION,ORGANIZATION,O,O,O,O,O,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,O,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,O,PERSON,O","B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O"
E:1510923806,"panels (b), (d), (f), (h",none,356,"Emergency CARE unit ( ECU ) staff : S. Perlini , C. Alfano , M. Bonzano , F. Briganti , G. Crescenzi , A.G. Falchi , R. Guarnone , B. Guglielmana , E. Maggi , i. Martino , P. Pettenazza , S. Pioli Di Marco , F. Quaglia , A. Sabena , F. Salinaro , F. Speciale , i. Zunino .","NN,NNP,NN,-LRB-,NNP,-RRB-,NN,:,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,.","ORGANIZATION,ORGANIZATION,O,O,O,O,O,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,O,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,O,PERSON,O","B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O"
E:1250590758,"Panels (a), (c), (e),",none,356,"Emergency CARE unit ( ECU ) staff : S. Perlini , C. Alfano , M. Bonzano , F. Briganti , G. Crescenzi , A.G. Falchi , R. Guarnone , B. Guglielmana , E. Maggi , i. Martino , P. Pettenazza , S. Pioli Di Marco , F. Quaglia , A. Sabena , F. Salinaro , F. Speciale , i. Zunino .","NN,NNP,NN,-LRB-,NNP,-RRB-,NN,:,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,.","ORGANIZATION,ORGANIZATION,O,O,O,O,O,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,O,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,O,PERSON,O","B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O"
E:105165875,"Panels (a), (c), (e), (g",none,356,"Emergency CARE unit ( ECU ) staff : S. Perlini , C. Alfano , M. Bonzano , F. Briganti , G. Crescenzi , A.G. Falchi , R. Guarnone , B. Guglielmana , E. Maggi , i. Martino , P. Pettenazza , S. Pioli Di Marco , F. Quaglia , A. Sabena , F. Salinaro , F. Speciale , i. Zunino .","NN,NNP,NN,-LRB-,NNP,-RRB-,NN,:,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,,,NNP,NNP,.","ORGANIZATION,ORGANIZATION,O,O,O,O,O,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,O,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,PERSON,PERSON,O,O,PERSON,O","B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,O"
